BENE_LIS_INCM_DTRMNTN_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_IND_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_LIS_RSRC_LVL_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_NENRLMT_PTAB_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTC_CVRG_TYPE_CD_LONG_DS,varchar(500) character set latin not casespecific,VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTC_DISENRLMT_RSN_CD_DESC,varchar(500) character set latin not casespecific format 'x(100)',VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC FORMAT 'X(100)',,,,
BENE_PTC_ENRLMT_PGM_TYPE_CD_DS,varchar(40) character set latin not casespecific,VARCHAR(40) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTD_CVRG_TYPE_CD_LONG_DS,varchar(500) character set latin not casespecific,VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTD_DISENRLMT_RSN_CD_DESC,varchar(500) character set latin not casespecific format 'x(100)',VARCHAR(500) CHARACTER SET LATIN NOT CASESPECIFIC FORMAT 'X(100)',,,,
BENE_PTD_ENRLMT_PGM_TYPE_CD_DS,varchar(40) character set latin not casespecific,VARCHAR(40) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_RTRMT_RX_BNFT_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_SSI_IND_CD_DESC,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_FFS_IND,char(1),CHAR(1),,,,
SSA_DMF_DRVD_DEATH_DT,date format 'yyyy-mm-dd' default date '1000-01-01',CHAR(10),,,,
SSA_DMF_VRFCTN_OR_PROOF_IND,char(1) character set latin not casespecific default '~',CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~',,,,
SSA_DMF_OPI_MTCH_RATE_IND,char(1) character set latin not casespecific default '~',CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~',,,,
OPI_LOAD_TS,timestamp(6) not null,TIMESTAMP(6) NOT NULL,,,,
